DATE,DAILY_PRECIP,STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,YEAR,TEMPERATURE,HUMIDITY
2006-07-01,-0.047,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2006,4.066,31.986
2006-07-02,0.191,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2006,10.824,39.410
2006-07-05,0.201,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2006,12.013,36.605
2006-07-08,0.355,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2006,10.096,39.038
2006-07-09,0.795,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2006,20.903,45.921
2006-07-10,0.054,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2006,7.081,33.032
2006-07-20,0.186,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2006,8.717,31.927
2006-07-26,0.290,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2006,4.806,40.923
2006-08-01,0.018,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2006,11.368,36.347
2006-08-02,0.096,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2006,13.924,37.449
2006-08-03,0.082,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2006,4.648,31.579
2006-08-14,0.503,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2006,7.055,35.182
2006-08-19,0.074,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2006,8.474,30.790
2006-08-26,0.074,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2006,0.475,40.150
2006-09-01,0.002,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2006,-0.953,37.419
2006-09-02,0.093,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2006,3.863,35.745
2006-09-09,0.216,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2006,5.330,32.412
2006-09-10,0.106,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2006,5.124,36.570
2006-09-12,0.116,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2006,2.315,32.566
2006-09-21,0.209,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2006,9.185,38.354
2006-10-01,-0.043,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2006,-2.856,35.378
2006-10-09,0.521,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2006,7.419,35.807
2006-10-10,0.227,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2006,1.550,36.820
2006-10-17,0.360,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2006,16.194,35.718
2006-10-18,0.390,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2006,12.804,40.041
2006-10-20,0.094,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2006,2.871,39.108
2006-10-21,0.808,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2006,14.156,36.662
2006-10-26,1.224,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2006,30.476,41.431
2006-11-01,0.031,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2006,2.611,34.764
2006-11-12,0.136,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2006,0.727,33.451
2006-11-29,0.788,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2006,19.758,37.463
2006-12-01,0.010,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2006,-2.792,34.363
2006-12-02,0.104,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2006,8.087,34.635
2006-12-20,1.054,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2006,29.072,45.349
2006-12-21,0.581,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2006,18.615,40.366
2006-12-29,0.571,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2006,9.422,36.689
2006-12-30,0.205,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2006,10.090,41.196
2007-01-01,0.008,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2007,11.163,35.785
2007-01-05,0.949,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2007,27.976,47.150
2007-01-08,0.097,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2007,0.939,33.375
2007-01-14,0.177,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2007,5.544,40.257
2007-01-21,0.182,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2007,0.630,34.292
2007-01-22,0.063,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2007,5.251,30.941
2007-01-27,0.047,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2007,-0.061,32.736
2007-02-01,0.030,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2007,8.600,38.600
2007-02-02,0.211,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2007,16.210,32.604
2007-02-13,0.139,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2007,4.774,32.749
2007-02-14,0.217,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2007,11.337,31.935
2007-02-16,0.140,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2007,0.809,39.244
2007-02-28,0.409,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2007,13.174,35.630
2007-03-01,-0.039,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2007,7.214,32.046
2007-03-11,0.131,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2007,8.620,36.288
2007-03-15,0.111,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2007,14.226,33.251
2007-03-24,1.126,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2007,32.517,42.807
2007-03-29,0.189,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2007,13.780,38.672
2007-03-30,0.133,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2007,5.658,36.303
2007-04-01,-0.022,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2007,0.554,31.222
2007-04-06,0.101,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2007,10.013,33.885
2007-04-08,0.224,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2007,4.470,33.668
2007-04-10,0.073,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2007,7.466,39.666
2007-04-17,0.273,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2007,2.454,36.462
2007-04-23,0.049,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2007,0.971,37.069
2007-04-24,0.764,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2007,18.271,37.269
2007-04-25,0.176,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2007,7.527,31.851
2007-05-01,-0.016,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2007,4.676,38.230
2007-05-04,0.042,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2007,12.833,31.013
2007-05-05,0.229,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2007,11.576,40.190
2007-05-06,0.538,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2007,7.764,42.186
2007-05-15,0.293,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2007,10.851,38.300
2007-05-27,0.072,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2007,7.435,39.414
2007-05-29,0.774,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2007,23.476,44.551
2007-06-01,-0.005,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2007,-0.095,31.842
2007-06-12,0.106,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2007,2.125,33.930
2007-06-13,0.090,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2007,10.797,31.399
2007-06-16,0.099,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2007,-0.021,39.392
2007-07-01,-0.030,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2007,-2.602,31.399
2007-07-03,0.106,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2007,3.122,39.449
2007-07-07,0.115,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2007,4.306,32.802
2007-07-11,0.075,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2007,2.504,31.042
2007-07-14,0.000,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2007,11.005,37.162
2007-08-01,0.023,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2007,-1.546,36.622
2007-08-08,0.019,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2007,10.375,38.270
2007-08-11,0.172,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2007,6.442,32.057
2007-08-13,-0.000,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2007,5.991,34.756
2007-08-14,0.309,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2007,12.178,37.231
2007-08-16,0.224,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2007,16.471,37.749
2007-08-17,0.160,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2007,12.206,36.283
2007-08-19,0.235,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2007,7.707,40.003
2007-08-20,-0.063,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2007,4.738,35.935
2007-08-25,-0.095,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2007,10.109,31.124
2007-08-28,0.208,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2007,5.168,32.827
2007-09-01,0.090,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2007,5.806,39.323
2007-09-10,0.080,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2007,2.599,31.560
2007-09-24,1.099,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2007,29.976,40.190
2007-09-25,0.284,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2007,2.676,39.910
2007-10-01,-0.018,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2007,4.647,38.699
2007-10-14,0.879,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2007,14.587,44.675
2007-10-15,0.233,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2007,11.660,33.504
2007-10-27,0.140,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2007,4.796,33.959
2007-10-31,0.111,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2007,8.213,34.925
2007-11-01,-0.044,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2007,-2.890,38.964
2007-11-21,0.372,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2007,17.430,36.772
2007-11-22,0.107,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2007,12.137,38.015
2007-12-01,-0.017,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2007,6.668,30.067
2007-12-07,0.309,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2007,12.175,37.470
2007-12-08,0.291,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2007,14.820,32.768
2007-12-09,0.183,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2007,7.658,37.663
2007-12-11,0.334,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2007,16.673,41.269
2007-12-12,0.164,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2007,8.277,31.751
2007-12-14,0.071,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2007,10.425,33.890
2007-12-22,0.080,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2007,6.605,33.002
2007-12-25,0.230,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2007,5.598,40.199
2007-12-26,0.121,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2007,6.424,34.049
2007-12-27,0.099,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2007,10.971,34.348
2007-12-29,0.108,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2007,13.156,38.742
2008-01-01,-0.020,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2008,6.605,34.602
2008-01-19,0.086,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2008,0.715,36.166
2008-01-31,0.142,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2008,14.834,34.694
2008-02-01,-0.011,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2008,1.776,39.470
2008-02-04,0.128,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2008,5.563,37.705
2008-02-05,0.170,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2008,1.390,34.196
2008-02-14,0.073,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2008,1.464,39.666
2008-02-15,0.122,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2008,2.431,31.892
2008-02-26,0.183,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2008,11.658,38.623
2008-03-01,-0.015,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2008,-3.301,34.160
2008-03-02,0.208,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2008,5.161,34.744
2008-03-05,0.172,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2008,4.441,31.816
2008-03-16,0.098,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2008,7.957,32.903
2008-03-17,0.407,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2008,19.147,35.619
2008-03-23,0.155,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2008,12.094,38.878
2008-03-27,0.071,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2008,7.424,34.610
2008-03-30,0.118,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2008,7.362,31.625
2008-03-31,0.142,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2008,6.833,40.693
2008-04-01,-0.042,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2008,1.159,34.663
2008-04-03,0.212,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2008,15.243,33.337
2008-04-07,0.330,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2008,18.592,38.597
2008-04-10,0.333,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2008,14.666,39.586
2008-04-16,0.067,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2008,9.334,36.253
2008-04-17,0.219,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2008,13.375,33.870
2008-05-01,0.258,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2008,16.165,40.186
2008-05-07,0.100,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2008,3.004,40.362
2008-05-10,0.165,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2008,0.296,31.518
2008-05-13,0.699,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2008,17.980,44.432
2008-05-15,0.115,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2008,9.307,38.323
2008-05-22,0.063,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2008,2.260,40.064
2008-05-26,0.290,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2008,14.799,39.719
2008-05-27,0.681,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2008,15.614,39.726
2008-05-28,0.091,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2008,7.828,36.931
2008-06-01,0.026,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2008,3.515,31.606
2008-06-05,1.415,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2008,39.292,49.437
2008-07-01,-0.042,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2008,0.157,38.023
2008-07-08,0.124,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2008,13.470,35.268
2008-08-01,0.008,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2008,2.158,39.143
2008-08-07,0.068,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2008,-0.647,37.461
2008-08-11,0.129,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2008,3.574,34.830
2008-08-15,0.696,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2008,21.920,39.608
2008-08-16,1.372,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2008,33.440,50.536
2008-08-17,0.347,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2008,12.945,38.978
2008-08-23,0.137,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2008,7.744,38.258
2008-09-01,-0.032,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2008,11.365,33.546
2008-09-05,0.111,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2008,4.219,37.088
2008-09-08,0.077,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2008,10.532,34.653
2008-09-11,1.044,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2008,19.883,43.113
2008-09-12,0.341,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2008,7.820,35.328
2008-10-01,-0.065,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2008,7.703,32.321
2008-10-06,0.147,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2008,9.946,35.218
2008-10-11,0.238,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2008,4.767,38.347
2008-10-12,0.502,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2008,15.035,38.534
2008-10-13,0.385,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2008,11.702,40.961
2008-11-01,0.060,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2008,12.194,35.478
2008-11-14,0.138,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2008,2.761,35.624
2008-11-29,0.135,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2008,11.703,31.281
2008-12-01,0.017,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2008,-2.664,32.494
2008-12-04,0.192,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2008,14.840,39.656
2008-12-05,0.107,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2008,5.140,38.256
2008-12-09,0.655,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2008,15.095,40.958
2008-12-14,0.198,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2008,13.955,37.062
2008-12-19,0.083,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2008,11.658,30.863
2009-01-01,0.005,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2009,3.092,31.677
2009-01-12,0.214,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2009,14.288,34.795
2009-01-26,0.056,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2009,2.114,38.806
2009-02-01,-0.007,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2009,11.851,33.981
2009-02-09,0.118,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2009,-0.647,35.941
2009-02-11,0.062,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2009,-0.766,37.893
2009-02-15,0.090,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2009,11.804,36.922
2009-03-01,0.005,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2009,-1.900,36.240
2009-03-19,0.151,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2009,11.023,36.449
2009-03-26,1.134,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2009,23.682,46.473
2009-03-27,0.241,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2009,13.816,36.926
2009-03-29,0.149,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2009,8.972,38.589
2009-03-31,-0.004,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2009,6.929,36.891
2009-04-01,0.204,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2009,5.083,34.713
2009-04-02,0.168,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2009,2.352,37.541
2009-04-04,0.603,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2009,18.063,40.785
2009-04-05,0.150,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2009,7.997,35.239
2009-04-06,0.095,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2009,11.890,35.276
2009-04-07,999.999,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2009,999.999,999.999
2009-04-12,-0.033,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2009,2.347,35.699
2009-05-01,-0.026,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2009,6.486,36.474
2009-05-02,0.087,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2009,4.731,38.572
2009-05-03,0.099,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2009,8.984,38.913
2009-05-04,0.098,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2009,1.962,39.625
2009-05-10,0.240,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2009,6.804,40.281
2009-05-11,0.104,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2009,7.083,35.833
2009-05-23,0.155,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2009,10.107,32.643
2009-05-24,0.850,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2009,21.010,37.244
2009-05-26,0.771,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2009,25.422,39.009
2009-06-01,-0.019,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2009,0.616,31.487
2009-06-02,0.702,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2009,21.031,36.772
2009-06-03,0.057,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2009,8.138,36.655
2009-06-07,0.063,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2009,5.256,31.902
2009-06-10,0.100,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2009,2.990,32.916
2009-06-12,0.112,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2009,1.238,39.975
2009-06-13,0.074,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2009,0.485,37.994
2009-06-15,0.126,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2009,-0.484,37.207
2009-06-19,0.066,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2009,2.324,39.370
2009-06-21,0.089,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2009,-0.230,39.788
2009-06-26,0.130,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2009,10.596,33.159
2009-07-01,-0.005,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2009,9.895,30.158
2009-07-02,0.721,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2009,15.420,39.808
2009-07-04,0.332,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2009,5.648,35.499
2009-07-05,0.104,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2009,2.074,32.709
2009-07-13,0.072,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2009,13.433,36.773
2009-07-21,0.425,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2009,18.497,40.559
2009-07-27,0.200,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2009,11.003,36.121
2009-07-28,0.079,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2009,6.571,37.788
2009-07-29,0.070,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2009,7.399,34.120
2009-07-30,0.497,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2009,7.946,43.298
2009-08-01,0.017,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2009,8.348,31.539
2009-08-06,0.133,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2009,6.656,36.782
2009-08-19,0.009,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2009,12.184,38.673
2009-09-01,-0.025,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2009,4.492,39.117
2009-09-12,0.053,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2009,-1.930,37.588
2009-09-21,0.178,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2009,0.553,40.021
2009-09-25,0.097,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2009,10.939,34.095
2009-10-01,0.039,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2009,5.775,36.750
2009-10-05,0.087,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2009,7.742,32.817
2009-10-08,0.072,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2009,9.445,40.138
2009-10-09,0.113,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2009,7.258,36.623
2009-10-12,0.204,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2009,7.080,32.312
2009-10-21,0.292,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2009,11.839,32.536
2009-10-22,0.049,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2009,2.974,35.629
2009-10-25,0.038,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2009,11.767,39.147
2009-10-26,0.108,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2009,11.168,35.387
2009-10-28,0.920,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2009,28.404,40.922
2009-10-29,0.404,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2009,18.088,38.235
2009-11-01,0.026,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2009,0.516,36.886
2009-11-14,0.100,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2009,12.990,38.196
2009-11-15,0.736,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2009,11.715,37.526
2009-12-01,-0.002,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2009,3.955,37.622
2009-12-02,0.329,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2009,17.578,35.951
2009-12-03,0.062,COOP:050843,BOULDER 2 CO US,1650.500,40.034,-105.281,2009,2.245,37.178
